"32001","tt0118375","King of the Hill","https://www.youtube.com/results?search_query=King%20of%20the%20Hill","[PUT YT HERE]","http://ia.media-imdb.com/images/M/MV5BODI0OTc1MTAxM15BMl5BanBnXkFtZTcwNjYxNzYxMQ@@._V1._SX54_CR0,0,54,74_.jpg","1997","A straight laced propane salesman in Arlen, Texas tries to deal with the wacky antics of his family and friends, while also to keep his son in line."
"31953","tt0988824","Naruto: Shippûden","https://www.youtube.com/results?search_query=Naruto%3A%20Shipp%C3%BBden","[PUT YT HERE]","http://ia.media-imdb.com/images/M/MV5BMTYwOTA5MDQ4NF5BMl5BanBnXkFtZTgwMDYxNzQ4MzE@._V1._SY74_CR22,0,54,74_.jpg","2007","Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village."
"3256","tt2771780","Teen Titans Go!","https://www.youtube.com/results?search_query=Teen%20Titans%20Go!","[PUT YT HERE]","http://ia.media-imdb.com/images/M/MV5BMjE5MjMzOTc1Ml5BMl5BanBnXkFtZTcwNDQxMDY5OQ@@._V1._SX54_CR0,0,54,74_.jpg","2013","Superhero roommates Robin, Cyborg, Starfire, Raven and Beast Boy love save the day, but what happens when they're done fighting crime?"
"30192","tt0437745","Robot Chicken","https://www.youtube.com/results?search_query=Robot%20Chicken","[PUT YT HERE]","http://ia.media-imdb.com/images/M/MV5BMTQ4NDMzMDg5MV5BMl5BanBnXkFtZTcwODcyNTUzMQ@@._V1._SY74_CR6,0,54,74_.jpg","2005","From creators Seth Green and Matthew Senreich, 'Robot Chicken' is stop-motion animation with a demented twist."
"12083","tt1710308","Regular Show","https://www.youtube.com/results?search_query=Regular%20Show","[PUT YT HERE]","http://ia.media-imdb.com/images/M/MV5BMTM3MjYwODA3MV5BMl5BanBnXkFtZTcwOTc5Nzc4Nw@@._V1._SX54_CR0,0,54,74_.jpg","2009","The daily surreal adventures of a blue jay and raccoon duo that attempt to deal with their mundane jobs as groundskeepers at the local park."
"26396","tt1195935","The Cleveland Show","https://www.youtube.com/results?search_query=The%20Cleveland%20Show","[PUT YT HERE]","http://ia.media-imdb.com/images/M/MV5BMTI4NjI3MTk3MV5BMl5BanBnXkFtZTcwMDc2OTU3Mg@@._V1._SX54_CR0,0,54,74_.jpg","2009","The adventures of the Family Guy neighbor and deli owner, Cleveland Brown."
"16105","tt0235918","The Fairly OddParents","https://www.youtube.com/results?search_query=The%20Fairly%20OddParents","[PUT YT HERE]","http://ia.media-imdb.com/images/M/MV5BMjA1MzgzMzA4Nl5BMl5BanBnXkFtZTcwMDQ4NzIzMQ@@._V1._SX54_CR0,0,54,74_.jpg","2001","After being tortured and humiliated by his babysitter, a ten year old boy is put under the care of two fairy godparents, who can grant him almost any wish, which leads to dire consequences."
"7055","tt1528406","Fairy Tail","https://www.youtube.com/results?search_query=Fairy%20Tail","[PUT YT HERE]","http://ia.media-imdb.com/images/M/MV5BMTc0NjAzMDUyMV5BMl5BanBnXkFtZTgwOTI3OTcwMzE@._V1._SY74_CR22,0,54,74_.jpg","2009","Lucy, an aspiring Celestial Wizard, becomes a friend and ally to powerful wizards Natsu, Grey, and Erza, who are part of the (in)famous wizard guild, Fairy Tail."
"26394","tt0388629","One Piece","https://www.youtube.com/results?search_query=One%20Piece","[PUT YT HERE]","http://ia.media-imdb.com/images/M/MV5BNTcxMjEzNjc3NV5BMl5BanBnXkFtZTcwODg4MTU0MQ@@._V1._SX54_CR0,0,54,74_.jpg","1999","Follows the adventures of Monkey D. Luffy and his friends in order to find the greatest treasure ever left by the legendary Pirate, Gol D Roger. The famous mystery treasure named ""One Piece""."
"11139","tt0101081","Dinosaurs","https://www.youtube.com/results?search_query=Dinosaurs","[PUT YT HERE]","http://ia.media-imdb.com/images/M/MV5BMTc2NDc5MTYzN15BMl5BanBnXkFtZTcwNTMyODI0MQ@@._V1._SY74_CR9,0,54,74_.jpg","1991","Dinosaurs follows the life of a family of dinosaurs, living in a modern world. They have TVs, fridges..."
"4171","tt1942683","The Amazing World of Gumball","https://www.youtube.com/results?search_query=The%20Amazing%20World%20of%20Gumball","[PUT YT HERE]","http://ia.media-imdb.com/images/M/MV5BMTU5NjU0NTE2M15BMl5BanBnXkFtZTcwNDM1NTgyOQ@@._V1._SY74_CR14,0,54,74_.jpg","2011","Join Gumball Watterson and his family as they must deal with all kind of funny and crazy situations."
"18264","tt0176385","Pokémon","https://www.youtube.com/results?search_query=Pok%C3%A9mon","[PUT YT HERE]","http://ia.media-imdb.com/images/M/MV5BMTYxODg4NjkxM15BMl5BanBnXkFtZTcwOTEwMTUzMQ@@._V1._SX54_CR0,0,54,74_.jpg","1998","Ten-year-old Ash aspires to be the greatest Pokémon (pocket monster) trainer in the world. To do this..."
"6409","tt0063951","Sesame Street","https://www.youtube.com/results?search_query=Sesame%20Street","[PUT YT HERE]","http://ia.media-imdb.com/images/M/MV5BMTkwNzE2NzMyM15BMl5BanBnXkFtZTcwMTkxNjYxMQ@@._V1._SX54_CR0,0,54,74_.jpg","1969","On a special inner city street, the inhabitants, both human and puppet, teach preschool subjects with comedy, cartoons, games and songs."
"31979","tt0409591","Naruto","https://www.youtube.com/results?search_query=Naruto","[PUT YT HERE]","http://ia.media-imdb.com/images/M/MV5BMTcxODA0MjY2NF5BMl5BanBnXkFtZTcwNTI2MzA0MQ@@._V1._SX54_CR0,0,54,74_.jpg","2002","The stories of the struggles of three young ninjas - Naruto Uzumaki, Sasuke Uchiha and Sakura Haruno - as they go through their training."
"26206","tt0434665","Bleach","https://www.youtube.com/results?search_query=Bleach","[PUT YT HERE]","http://ia.media-imdb.com/images/M/MV5BMTQ1MDM5Nzc0Nl5BMl5BanBnXkFtZTgwMTI3ODkwMzE@._V1._SY74_CR22,0,54,74_.jpg","2004","High school student Kurosaki Ichigo is unlike any ordinary kid because he can see ghosts. After an accident with a hollow, he got a power.So begins Kurosaki Ichigo's training and duty as a Shinigami, Soul Reaper."
"10428","tt0278866","Kim Possible","https://www.youtube.com/results?search_query=Kim%20Possible","[PUT YT HERE]","http://ia.media-imdb.com/images/M/MV5BMTgyMzAyMTMyN15BMl5BanBnXkFtZTcwMjIwNDAwMQ@@._V1._SX54_CR0,0,54,74_.jpg","2002","The perilous and comedic adventures of a teenage female hero for hire, who must deal with villainous masterminds as well as her own personal teen issues."
"38099","tt0213338","Cowboy Bebop","https://www.youtube.com/results?search_query=Cowboy%20Bebop","[PUT YT HERE]","http://ia.media-imdb.com/images/M/MV5BMjE2NzkzMTc3M15BMl5BanBnXkFtZTYwNjU0MzE5._V1._SX54_CR0,0,54,74_.jpg","1998","The futuristic misadventures and tragedies of an easygoing bounty hunter and his partners."
"18908","tt0131613","Teenage Mutant Ninja Turtles","https://www.youtube.com/results?search_query=Teenage%20Mutant%20Ninja%20Turtles","[PUT YT HERE]","http://ia.media-imdb.com/images/M/MV5BMTgxMTU2MDgwMl5BMl5BanBnXkFtZTcwNDQyMDQzMQ@@._V1._SX54_CR0,0,54,74_.jpg","1987","The adventures of a quartet of humanoid warrior turtles and their friends."
"27195","tt0421357","Fullmetal Alchemist","https://www.youtube.com/results?search_query=Fullmetal%20Alchemist","[PUT YT HERE]","http://ia.media-imdb.com/images/M/MV5BMjA4NDg3NzEzNF5BMl5BanBnXkFtZTcwMDkzMjE2MQ@@._V1._SY74_CR0,0,54,74_.jpg","2003","The Elric brothers' deciding to perform a forbidden human transmutation to bring their dead mother back, they end up losing their bodies. Now Edward must find the chemical privileges to restore their body back."
"6915","tt1910272","Steins;Gate","https://www.youtube.com/results?search_query=Steins%3BGate","[PUT YT HERE]","http://ia.media-imdb.com/images/M/MV5BODE2NDg1NzQyM15BMl5BanBnXkFtZTgwMzA3ODcwMzE@._V1._SY74_CR17,0,54,74_.jpg","2011","Okabe Rintarou, an university student who refers to himself as Crazy Mad Scientist Hououin Kyouma and..."
